root_id	group	message_depth	message_id	from	to	date	subject	message_body	nchar_fulltext	nchar_body	nchar_log	nchar_code	nchar_quot
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	1	<3kv6JeRhBvHvdElj@example.com>	wqtMPFX+MiFKlWfi@example.com	Frl9nXMuKLwuKmYv@example.com	2015-04-09 20:51:43+02:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> *this*

I'm pretty sure the 3750 cannot do netflow in hardware (even less NBAR) - so 
it's going up to software, and its tiny CPU is not up to the job.

I have no experience with 3850, but I bet a beer that it is not capable
of doing ""netflow with NBAR"" in hardware either - and I would doubt even
""basic netflow"", but maybe things improved there in recent years.

NBAR is hard for anything ""in hardware"".

What traffic levels do you realistically need on the routing side of 
things?  If you do switching on a switch (a 3750 is fairly good for that) 
and offload routing to something with a faster CPU and vlan subinterfaces,
it might work out - depending on traffic.  Like, a used 7201, for up to
200-300 Mbit/s ...

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1330	954	0	0	102
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	2	<clQQh+gvbl+goxnF@example.com>	rJAshb7B4CJu64eD@example.com	wqtMPFX+MiFKlWfi@example.com,Frl9nXMuKLwuKmYv@example.com	2015-04-09 20:59:25+01:00	Re: [c-nsp] 3850?	"Cisco have been dumping quite a lot of features into their 38xx stores. .. and even 2960x!! The netflow features on both is far far ahead of their historical investments into 'edge switching'. They might even now compare to the options that HP offer ;)

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	465	329	0	0	0
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	3	<lxhTY3OLfY+DWsS/@example.com>	wqtMPFX+MiFKlWfi@example.com	rJAshb7B4CJu64eD@example.com	2015-04-09 22:21:18+02:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> Since this is c-nsp, I'm not sure if others are aware of ""what HP offers""
- I'm certainly not (and last time I looked, their switches were fairly
dumb and didn't do *any* netflow).

So, do you have any references on the netflow features supported on
2960x and 38xx?

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1092	502	0	0	316
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	4	<YdMNuyRBg8gIdCPs@example.com>	ER6TBhNIrmRe/MYR@example.com	W3lcxvn28utkOH2p@example.com	2015-04-10 11:29:00+01:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Well, 3850 has config docs:

http://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst3850/software/release/3se/flexible_netflow/configuration_guide/b_fnf_3se_3850_cg/b_fnf_3se_3850_cg_chapter_010.html

Looks like it's a bit limited - only one address-family/direction pair 
on a given interface at a time, so no v4/v6 at the same time? The 
netflow table is a bit limited, not surprising really.

There's also some netflow for the crazy integrated wireless controller 
thingy.

I think there's an uplink module for the 3750-X series which does 
netflow now, too?

No idea about 2960 - they're too pricey for me to pay attention to ;o)
 <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	972	743	0	0	129
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	5	<ScTps3rupC4RQE9M@example.com>	odVHk6Z+NemFp8qV@example.com	W3lcxvn28utkOH2p@example.com	2015-04-10 12:42:42+02:00	Re: [c-nsp] =?utf-8?q?3850=3F?=	"<gmane_tag_quotation> Yep. The C3KX-SM-10G. That'll do line-rate FNF (or so thaey claim; 
haven't used them yet).

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	395	190	0	0	89
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	6	<dCtnX+ANAyYWfxyT@example.com>	SvyDPboqaXx1aO3q@example.com	odVHk6Z+NemFp8qV@example.com,W3lcxvn28utkOH2p@example.com	2015-04-10 13:53:13+00:00	Re: [c-nsp] 3850?	"Honestly on these lower end switches if you really want to look at the traffic,
You may be better off using a server and a SPAN port.

 <gmane_tag_personal_signature> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_quotation> Yep. The C3KX-SM-10G. That'll do line-rate FNF (or so thaey claim; haven't used them yet).

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1591	467	0	0	116
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	7	<o30jD1QDeEcUDtlD@example.com>	ER6TBhNIrmRe/MYR@example.com	W3lcxvn28utkOH2p@example.com	2015-04-10 15:21:54+01:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation_marker> <gmane_tag_quotation> That really depends on the circumstances. The switch might be a hundred 
km away. Or the ports might all be used up.

A low-grade traffic sampling solution for this class of devices is not 
unhelpful; most other vendors have gone for sFlow, which even on low-end 
kit at 1:2048 sampling can tell you a lot.

Obviously if you need ""full"" traffic info you'll want a different 
solution. But there's a spectrum of applications for traffic visibility.
 <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	832	554	0	0	178
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	6	<mmmSQ3ufC8gZq1tC@example.com>	AxFjWSutB+pNcMYb@example.com	odVHk6Z+NemFp8qV@example.com	2015-04-10 21:55:14+02:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation> It does and the only limitation here is cache size. There is a
way to RPSAN traffic from all ports in the switch despite this
module capable of monitoring only traffic transitioning it’s
ports using SFP loopback cable and one of the ports.

Without this module you can force generic 3k’s to generate
NetFlow info triggered by some specific events on the switch
by feature called Smart Logging and Telemetry:

http://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3750-series-switches/product_bulletin_c25-658743.html

For truly all-ports NetFlow capable solutions in Cisco access
portfolio go with 3650 and/or 3850.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1350	767	0	0	283
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	7	<011e01d073dd$750cbc80$5f263580$@webjogger.net>	Frl9nXMuKLwuKmYv@example.com	W3lcxvn28utkOH2p@example.com	2015-04-10 18:26:58-04:00	Re: [c-nsp] 3850?	"We're not actually doing Netflow of any kind yet. 

It looks like most of our input queue drops are due to 'encapsulation failed' ... i.e. bogus traffic to non-existent hosts. So far it hasn't affected legitimate network performance, as far as we can tell. So maybe the 3750/3750G's will actually be able to support 450Mbps aggregate gracefully and we can afford to avoid upgrading for now ... that's a nice surprise.

That Smart Logging and Telemetry looks interesting ... 

I also understand the 3750's can support Medianet, which is similar to Netflow, with a recent enough IOS.

We're basically just interested in being able to drill down to see what kind of traffic is passing through the network, to find (a) illegitimate traffic, and (b) to respond to customer congestion complaints by explaining, ""you are using your whole pipe to download windows updates: schedule those for off-hours!"" etc.
 

 <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_quotation> It does and the only limitation here is cache size. There is a way to RPSAN traffic from all ports in the switch despite this module capable of monitoring only traffic transitioning it’s ports using SFP loopback cable and one of the ports.

Without this module you can force generic 3k’s to generate NetFlow info triggered by some specific events on the switch by feature called Smart Logging and Telemetry:

http://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3750-series-switches/product_bulletin_c25-658743.html

For truly all-ports NetFlow capable solutions in Cisco access portfolio go with 3650 and/or 3850.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2700	1783	0	0	311
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	8	<mEp+7iSeSat6vdj+@example.com>	AxFjWSutB+pNcMYb@example.com	Frl9nXMuKLwuKmYv@example.com	2015-04-11 11:43:41+02:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation> OK.

 <gmane_tag_quotation> I’d SPAN that traffic and take a look. You shouldn’t have that much
traffic resulting in encapsulation failed, unless it’s very “dirty”
access network, with a lot of botnets spewing spoofed/random traffic
all around.

 <gmane_tag_quotation> 3750/3750G are gigabit switches, and they should support up to
1Gbit/s per port. I actually read whole thread, and the first
answer You got was about tuning buffers - did you do that?

Remember, those are “Enteprise” switches, so their QoS and
buffers by default reflect access scenario with rather lazy
workstation generating traffic in peaks.

You need to turn MLS QoS on, and then tune buffers to be
able to accept traffic at high rates.

 <gmane_tag_quotation> If that’s also a problem, try to set up local cache to offload
that kind of things as close customers as you can.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1887	986	0	0	670
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	9	<039201d075f5$101567e0$304037a0$@webjogger.net>	Frl9nXMuKLwuKmYv@example.com	W3lcxvn28utkOH2p@example.com	2015-04-13 10:20:58-04:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> Thanks for the additional advice.

Hmm ... SPANing the traffic ... there's about 125Mbps going through that regularly, so analyzing the mirrored traffic may be a challenge. I suspect the encapsulation failures are basically from the continual flood of hack attempts coming in from the Internet.

We don't have MLS QoS turned on, because we have been nervous about changing default QoS behavior and causing unexpected side-effects. Have not tuned buffers either, since I understand that's a delicate operation. Again, don't want to hose things by accident.

It sounds like it's time to face the challenge, since inaction is obviously resulting in its own set of issues. 

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_quotation> OK.

 <gmane_tag_quotation> I’d SPAN that traffic and take a look. You shouldn’t have that much traffic resulting in encapsulation failed, unless it’s very “dirty”
access network, with a lot of botnets spewing spoofed/random traffic all around.

 <gmane_tag_quotation> 3750/3750G are gigabit switches, and they should support up to 1Gbit/s per port. I actually read whole thread, and the first answer You got was about tuning buffers - did you do that?

Remember, those are “Enteprise” switches, so their QoS and buffers by default reflect access scenario with rather lazy workstation generating traffic in peaks.

You need to turn MLS QoS on, and then tune buffers to be able to accept traffic at high rates.

 <gmane_tag_quotation> If that’s also a problem, try to set up local cache to offload that kind of things as close customers as you can.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2795	1757	0	0	697
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	10	<LiHSMvTz2hnIs+u7@example.com>	g2dF5aIiFdZ2uGeb@example.com	Frl9nXMuKLwuKmYv@example.com	2015-04-13 17:02:59+01:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Can you feed the span into Argus? [0] We have it monitoring
several 1Gbps links in to a server (generally flat out), and some
10Gbps lines. While those data rates need some driver setting
tuning to stop packets being dropped, I don't believe you should
have any problem analyzing 125Mbps.

 <gmane_tag_closing> [0] http://qosient.com/argus/

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1128	508	0	0	332
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	4	<016401d07307$784fb7c0$68ef2740$@webjogger.net>	Frl9nXMuKLwuKmYv@example.com	W3lcxvn28utkOH2p@example.com	2015-04-09 16:55:10-04:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> Re: the dropping traffic: 
The inbound traffic that appears to be dropping is for a mix of destinations
in a service provider environment: mail servers, web servers, and broadband
end-users. 

ip cef is enabled on all physical and virtual interfaces according to 'sh ip
int' and 'sh cef int'. However, there is a lot going to the processor on the
interface in question:

 <gmane_tag_log_data> <gmane_tag_closing> <gmane_tag_log_data> destined for an interface with multiple secondary IP addresses and CAR on
it. Hmm. Maybe I'll remove the CAR; don't really need it there anymore.

Re: FNF & NBAR, it sounds like I should plan to leave off the NBAR. Thought
it would be nice for classifying the traffic, but not if it's going to cause
performance hits. We can leave NBAR to the routers.

In terms of how much routing these L3 switches are doing, the one in
question has (6) routed ports and (38) SVIs. Only about 200 routes in total,
though. The brunt of the traffic (i.e. the 125Mbps aggregate increasing to
450Mbps aggregate in 3 years) is going through a routed port.

One of the reasons for upgrading the switches is to get FNF support, but I
assumed that the input drops meant the 3750's just couldn't keep up. If you
think it's just a matter of finding and eliminating the drops, maybe we'll
save some $$ and hold off upgrading for now ... the FNF is not completely
essential, just convenient.

4948E's ... *wistful sigh* ... if we had the budget ...

Here's some stuff about FNF on 3850's:
http://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst3850/software/rele
ase/3se/flexible_netflow/configuration_guide/b_fnf_3se_3850_cg/b_fnf_3se_385
0_cg_chapter_010.html 

 <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> Since this is c-nsp, I'm not sure if others are aware of ""what HP offers""
- I'm certainly not (and last time I looked, their switches were fairly dumb
and didn't do *any* netflow).

So, do you have any references on the netflow features supported on 2960x
and 38xx?

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	3243	2256	377	0	352
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	5	<D0eNPgUaoVy7ymB/@example.com>	wqtMPFX+MiFKlWfi@example.com	Frl9nXMuKLwuKmYv@example.com	2015-04-10 09:38:25+02:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> Try turning off netflow (and all sort of ""intelligent L3 processing"" 
features) and watch the thing fly :-)

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1017	344	0	0	400
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	6	<iXdBh23JfioMiwgZ@example.com>	W3lcxvn28utkOH2p@example.com	wqtMPFX+MiFKlWfi@example.com,Frl9nXMuKLwuKmYv@example.com	2015-04-10 18:00:53+10:00	Re: [c-nsp] 3850?	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Supposedly done in hardware by the magic new ASIC in these platforms, so 
in theory it should be at ""wire speed"" regardless of if enabled or not...

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	935	275	0	0	571
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	7	<N6+LVZYk7FfJ+GBX@example.com>	wqtMPFX+MiFKlWfi@example.com	2FO82M3W/Z6Txe9B@example.com	2015-04-10 12:04:04+02:00	Re: [c-nsp] 3850?	"<gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> No magic new hardware yet, just old cruft... 

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1040	282	0	0	485
<027201d072d8$43ef6810$cbce3830$@webjogger.net>	gmane.network.nsp.cisco	5	<023301d07339$427aab50$c77001f0$@gmail.com>	9HIO9LLS8KXeONeQ@example.com	Frl9nXMuKLwuKmYv@example.com,W3lcxvn28utkOH2p@example.com	2015-04-09 22:51:35-04:00	Re: [c-nsp] 3850?	"Wouldn't the CAR be the reason for the drops on the interface?  For that
traffic load, a 720x with an NPE-G1 (maybe even G2) might be in your budget
and would support NF and NBAR.  Not great NBAR, since I think all the recent
development for NBAR is going in the newer trains for ISR G2 and ASRs.  The
older NBAR tends to group a lot of stuff these days in the default category,
at least for dynamic port stuff like bit torrent.  Normal port 80 and 443
stuff it'll identify, but so will NetFlow.

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_closing> <gmane_tag_tabular> The inbound traffic that appears to be dropping is for a mix of destinations
in a service provider environment: mail servers, web servers, and broadband
end-users. 

ip cef is enabled on all physical and virtual interfaces according to 'sh ip
int' and 'sh cef int'. However, there is a lot going to the processor on the
interface in question:

 <gmane_tag_log_data> <gmane_tag_closing> <gmane_tag_log_data> destined for an interface with multiple secondary IP addresses and CAR on
it. Hmm. Maybe I'll remove the CAR; don't really need it there anymore.

Re: FNF & NBAR, it sounds like I should plan to leave off the NBAR. Thought
it would be nice for classifying the traffic, but not if it's going to cause
performance hits. We can leave NBAR to the routers.

In terms of how much routing these L3 switches are doing, the one in
question has (6) routed ports and (38) SVIs. Only about 200 routes in total,
though. The brunt of the traffic (i.e. the 125Mbps aggregate increasing to
450Mbps aggregate in 3 years) is going through a routed port.

One of the reasons for upgrading the switches is to get FNF support, but I
assumed that the input drops meant the 3750's just couldn't keep up. If you
think it's just a matter of finding and eliminating the drops, maybe we'll
save some $$ and hold off upgrading for now ... the FNF is not completely
essential, just convenient.

4948E's ... *wistful sigh* ... if we had the budget ...

Here's some stuff about FNF on 3850's:
http://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst3850/software/rele
ase/3se/flexible_netflow/configuration_guide/b_fnf_3se_3850_cg/b_fnf_3se_385
0_cg_chapter_010.html 

 <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_salutation> <gmane_tag_quotation_marker> <gmane_tag_quotation> Since this is c-nsp, I'm not sure if others are aware of ""what HP offers""
- I'm certainly not (and last time I looked, their switches were fairly dumb
and didn't do *any* netflow).

So, do you have any references on the netflow features supported on 2960x
and 38xx?

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	4159	2875	377	0	379
