,instance_id,label_Act:::Thank you/Welcome,label_Act:::Commit/Agree,label_Act:::Request,label_Act:::Deliver/Informative,label_Act:::Other_merged,label_spam,label_Sender Expectation,root_id,message_id,cleaned_text,batch,split
787,2_1772,0,0,1,1,0,0,1.0,<05vLHN4VvtAnadPe@example.com>,<AEC6C66638C05B468B556EA548C1A77D0177D163@trantor>,"RE: Poor network performance on Win2k3 DomU 
 <quotation> If you are familiar with tcpdump and/or wireshark it would be useful to capture some packets and see if you can notice anything out of the ordinary.

What kernel version are you using? There were some big problems (both GPLPV and normal Linux PV) with newer Dom0 kernels in terms of network performance. I can't remember the version or the patch flavour used though.

 <closing>",2,test
788,2_1773,0,0,1,1,0,0,1.0,,<tQNv5mp9/f5D5Rj+@example.com>,"RE: cfkeys not being accepted - Domain name not understood. 
 Are your name service lookups working with nslookup/dig?  Cfengine does a
DNS verification, not just whatever you happen to have configured in
nsswitch.conf (or it's moral equivalent on your platform).  If not, look at
SkipVerify or make sure DNS lookups (both forward and reverse) work and
match the 'uname -n' value (qualified or not) on each host.  Verify at both
ends.
 
 <closing>   <salutation>      I am trying to ""push"" cfagent executions on my clients 
     via cfrun from my server using cfservd connections. 


The sequence: 


        1) Ran cfkey on server and client.  Keys created in 
            /var/cfengine/ppkeys on both server and client. 


      2) Started cfservd on client with 
               control: 
 <raw_code>        3) Started cfserd on server with 
                  control: 
 <raw_code>       4) Ran ""limited"" cfagent on client with 
           copy :  with server=<server> and trustkey=true 
           to force generation of
 <log_data>       1) Examined cksums for /var/cfengine/ppkeys/<files> 
            on both systems.  Each has other's key correctly. 


       2) domain listed in cfagent.conf and cfservd.conf as 
                         domain = (< DNS-domain> ) 


       3) domain listed in  cfrun.hosts as 
                        domain = <DNS-domain> 
            ( No parens seems to be correct syntax for cfrun.hosts file.) 
  
  


Any clues would be helpful. 
 <closing>  ",2,test
789,2_1774,0,0,0,1,0,0,0.0,<GL7iRcxpSoJNogRq@example.com>,<ZsZqJGjl1LyWAEsk@example.com>,"Re: HAVE_MKSTEMP tries to kill not existent tmp-file in $HOME and $TMPDIR (1.9.2) 
  <quotation> yes, otherwise it would be given even when not running with debug code
enabled.

 <quotation> hey, you did compile with debugging messages enabled -> expect a LOT of
extra messages",2,train
790,2_1775,0,0,0,1,0,0,0.0,,<cHPmNC7bOv5iJX2Z@example.com>,"CVS: data/Aircraft/DerKleineUhu/Nasal - New
	directory 
 Update of /var/cvs/FlightGear-0.9/data/Aircraft/DerKleineUhu/Nasal
 <log_data>  ",2,train
791,2_1776,0,0,0,0,1,0,0.0,<Bkx5Ya5ULCX1NWCF@example.com>,<uQoXx9AMIY4xkhva@example.com>,"Re: Windows breakage with cr_net.h 
  <quotation> No.  Windows doesn't yet support IPv6, at least in a standard posix manner.

 <closing>  ",2,test
792,2_1777,0,0,0,1,0,0,0.0,<1360409552.1222713044271.JavaMail.jira@brutus>,<918647351.1222713164402.JavaMail.jira@brutus>,"[jira] Updated: (MIME4J-81) Add utility methods for creating
 message boundaries and message IDs 
 [ https://issues.apache.org/jira/browse/MIME4J-81?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ]

   <quotation> Proposed patch.

 <quotation>    ",2,train
793,2_1778,0,0,0,1,0,0,0.0,<004901c9b874$59596e00$0c0c4a00$@com>,<gAQQkg1LAaHLUQCQ@example.com>,"Re: [c-nsp] Ping priority on Cisco devices 
 <salutation>   If you running 12.3 or later IOS I'd suggest backreving to 12.2.  fast 
switching is
a problematical thing in the newer IOS on these older CPU cards.  I'd 
guess that
even if you have ip cef defined in your config, that cef isn't actually 
running.  what
does show ip cef, show cef day?

  IOS  12.1/12.2 is about the newest most people go on the NPE300

 <closing>  <quotation>  ",2,train
794,2_1779,0,1,1,1,0,0,1.0,<1219293575.15540.13.camel@neohtm-laptop>,<cLhP1J8hv2b1LFGI@example.com>,"AW: Need help on setting up L4 VM [beginner] 
 <salutation> if a larger number of people would like to have (and contribute to!) a wiki, I will see if it is possible to host one on L4Ka.org - but that'll take a while, because I'm on holiday for the next two weeks ;-)

I'd be happy to receive some more feedback before deciding on this.

 <closing>",2,train
795,2_1780,0,0,0,1,0,0,0.0,<uBTmleMDA5GHu0xm@example.com>,<F7UNuokXv7SS0Luq@example.com>,"Re: Cover Page 
 <salutation> Although I'd still like to get an answer to my two questions I posted  
earlier, I have figured out a way to use the CommentX lines set to a  
longer lenght. It turns out to be rather simple since within  
postscript you can redefine what has already been defined.

What I did is to include the following code in my template:

/MaxComments 20 def
 <log_data> <raw_code> The above code is nothing more than the code built by faxcover  
repeated with the length modification so that it overrides the  
faxcover code. As you can see I redifined mine to 80 characters per  
line. If you want more or less than 20 lines you can change that as  
well.

I'm guessing that the same could be done to include modified  
BreakIntoLines so it would handle origins at the upper left corner.



  <quotation>    Any views expressed in this message are those of the individual  
  them to be the views of the company.",2,train
796,2_1781,0,0,1,1,0,0,1.0,,<4ewyg1iz4tR5RJxO@example.com>,"sarg... userid info 
 <salutation> I'm using sarg to provide a graphical interface to squid's access.log file.  Works great!
 
Just one thing:  when it lists the ""userid"", it refers to the computer's IP address, not the student's userid.  Nearly 100% of the outbound traffic then says ""127.0.0.1"" (localhost, through squid).   Good information, but not nearly as helpful as tracking web usage by userid.
 
So I'm wondering if anyone has been able to get user authentication to work through squid.
 
 <closing>  ",2,train
797,2_1782,1,0,1,0,0,0,1.0,<n87g5Emt6+gaer69@example.com>,<n87g5Emt6+gaer69@example.com>,"Snort 2.0 Perfstats question/bug 
 <salutation> Thanks for your time at the Snort Users Group meeting last week.  I 
learned more about the 2.0 environment, and that helps me to make Snort 
more useful.

I have been trying the perfstats preprocessor you discussed and have run 
into a couple of problems.  

First, I am trying to use the ""file perfstats.csv"" option to write the 
data to a file.  But the preprocessor does not use the pv.log_dir 
variable to set the path to the log file.  So snort cannot open this 
file.  I modified the perf.c code to include this, similar to 
spp_portscan2.c.  See diff below.

The second issue is with the sfBase->iTotalSessions variable, or more 
specifically with the call to AddStreamSession in spp_stream4.c.  

Is this variable the ""number of current sessions""?  It looks like it is. 
However, the iTotalSessions variable increases without bound on my 
system.  While I think my system is a little busy, I don't believe that 
I have 1.6 million active sessions.    I think the problem is near line 
1549 of spp_stream4.c.  Should AddStreamSession be called every time, or 
only if ssn is not null?  I have included a diff that makes this changes 
and produces numbers that seem better.

Are these real issues or have I screwed things up again?

Background info:
Snort 4.0 build 45 running an RedHat 7.3 with the following preprocessors

 <log_data> <raw_code> <log_data> <raw_code> <log_data>  Here is a diff for perf.c:

     ",2,test
798,2_1783,0,0,1,1,0,0,1.0,<F5fEfZwsfeZA0pzh@example.com>,<F5fEfZwsfeZA0pzh@example.com>,"Re: [MEXT] multiple coa draft 11 
 Thanks a lot.  Two further comments inline

  <quotation> Will it be acceptable to add a statement like ""Two BID-values
MUST NOT refer to the same care-of address"" to the draft?

 <quotation> Do I understand it correct, if I assume having a home agent
supporting multiple CoA (not supporting flow bindings), then
a packet destined for v6HoA can in the first situation be
associated with only one of BID1, BID2, or BID3, whereas
in the second case a packet can be associated with one
of BID1, BID2, or HOME  (How this association is made is
outside the scope of the draft) ?

 <closing>       Find din nye laptop på kelkoo.dk. Se de gode tilbud her - http://dk.yahoo.com/r/pat/mm",2,train
799,2_1786,0,0,0,1,0,0,0.0,,<PexWwNfmVS4SoS0+@example.com>,"s2ram working on IBM Thinkpad X31 
 Machine suspends to ram using s2ram. Requires radeontool to be installed.
Tested and working from both console and X. No problems noticed.

 <tabular> <raw_code>    ",2,train
800,2_1787,0,0,0,1,1,0,1.0,,<EAnGYhSpl7ySk3KY@example.com>,"PyPy Sprint Palma de Mallorca in January 2006 
 Palma de Mallorca  PyPy Sprint: 23rd - 29th January 2006
  The next PyPy sprint is scheduled to be in January 2006 in Palma De
Mallorca, Balearic Isles, Spain. We'll give newcomer-friendly
introductions. Its focus will mainly be on the current JIT work, garbage
collection, alternative threading models, logic programming and on
improving the interface with external functions. To learn more about the
new PyPy Python-in-Python implementation look here:

     http://codespeak.net/pypy


Goals and topics of the sprint
  In Gothenburg we have made some first forays into the interesting topics
of phase 2 of the PyPy project. In Mallorca we will continue the work
that we started there.

The currently scheduled main topics are:

   - Further work/experimentation with the Abstract Interpreter that was
     started in Gothenburg.

   - Integrating our garbage collection toolkit with the backends and the
     code generation.

   - Heading into the direction of adding logic programming to PyPy.

   - Optimization work: our threading implementation is still incredibly
     slow, we need to work on that. Furthermore there are still quite
     some slow places in the interpreter that could be improved.

   - If someone feels like it: although vastly improved our socket module
     is still far from complete

   - In general we need to improve the way we interface with external
     functions.



Location & Accomodation
  The sprint will be held at the Palma University (UIB - Universitat de
les Illes Balears), in their GNU/Linux lab
(http://mnm.uib.es/phpwiki/AulaLinux).  We are hosted by the Computer
Science department and Ricardo Galli is our contact person there,
helping with arranging facilities.

The University is located 7 km away from the central Palma. Busses to
the University departs from ""Plaza de España"" (which is a very central
location in Palma). Take bus 19 to the UIB campus.  A ticket for one
urban trip costs 1 euro. You can also buy a card that is valid for 10
trips and costs 7.51 euros.  Information about bus timetables and routes
can be found on:

http://www.a-palma.es.

A map over the UIB campus are can be found on:

http://www.uib.es/imagenes/planoCampus.html

The actual address is: 3r pis de l'Anselm Turmeda which can be found on
the UIB Campus map.

At ""Plaza de España"" there is a hostel (Hostal Residencia Terminus)
which has been recommended to us. It's cheap (ca 50 euros/double room
with bathroom). Some more links to accomodations (flats, student homes
and hotels):

http://www.lodging-in-spain.com/hotel/town/Islas_Baleares,Mallorca,Palma_de_Mallorca,1/ 


http://www.uib.es/fuguib/residencia/english/index.html

http://www.homelidays.com/EN-Holidays-Rental/110_Search/SearchList.asp?DESTINATION=Palma%20de%20Mallorca&ADR_PAYS=ES&ADR_ 

LOCALISATION=ES%20ISLASBALEARES%20MALLORCA

If you want to find a given street, you can search here:

http://www.callejeando.com/Pueblos/pueblo7_1.htm

To get to Palma De Mallorca almost all low fare airlines and travel
agencies have cheap tickets to get there. Information about Mallorca and
Palma (maps, tourist information, local transports, recommended air
lines, ferries and much more) can be found on:

http://www.palmademallorca.es/portalPalma/home.jsp

Comments on the weather: In January it is cold and wet on Mallorca

Average temperature: 8,4 degrees Celsius
 <tabular> So more time for coding and less time for sunbathing and beaches ;-)

Exact times
  The public PyPy sprint is held Monday 23rd - Sunday 29th January 2006.
Hours will be from 10:00 until people have had enough.  It's a good idea
to arrive a day before the sprint starts and leave a day later.  In the
middle of the sprint there usually is a break day and it's usually ok to
take half-days off if you feel like it.

For this particular break day, Thursday, we are invited to the studio of
Ginés Quiñonero, a local artist and painter. Ginés have also been the
person helping us getting connections to UIB and providing much
appreciated help regarding accommodation and other logistical
information.

For those of you interested - here is his website where there also are
paintings showing his studio:

http://www.hermetex4.com/damnans/

For those interested in playing collectable card games, this will also
be an opportunity to get aquainted with V:TES which will be demoed by
Ginés and Beatrice and Sten Düring. For more information on this
cardgame - see: http://www.white-wolf.com/vtes/index.php.  (The Mallorca
sprint was organized through contacts within the V:TES community).

Network, Food, currency
  Currency is Euro.

Food is available in the UIB Campus area as well as cheap restaurants in
Palma.

You normally need a wireless network card to access the network, but we
can provide a wireless/ethernet bridge.

230V AC plugs are used in Mallorca.

Registration etc.pp.
  Please subscribe to the `PyPy sprint mailing list`_, introduce yourself
and post a note that you want to come.  Feel free to ask any questions
there!  There also is a separate `Mallorca people`_ page tracking who is
already thought to come.  If you have commit rights on codespeak then
you can modify yourself a checkout of

 
http://codespeak.net/svn/pypy/extradoc/sprintinfo/mallorca-2006/people.txt

.. _`PyPy sprint mailing list`: 
http://codespeak.net/mailman/listinfo/pypy-sprint
